Window_Idx	Start	End	Center	Pred_Label	Prob_Neu	Prob_Hard	Prob_Soft
4461	529795	532100	530714	NEUTRAL	0.9999	0.0000	0.0001
4462	529906	532160	530795	NEUTRAL	0.9999	0.0000	0.0001
4463	530024	532268	530869	NEUTRAL	0.9999	0.0000	0.0001
4464	530132	532412	531038	NEUTRAL	1.0000	0.0000	0.0000
4465	530186	532568	531458	NEUTRAL	1.0000	0.0000	0.0000
4466	530279	532982	531521	NEUTRAL	1.0000	0.0000	0.0000
4467	530378	533028	531620	NEUTRAL	1.0000	0.0000	0.0000
4468	530471	533123	531794	NEUTRAL	1.0000	0.0000	0.0000
4469	530564	533176	531881	NEUTRAL	1.0000	0.0000	0.0000
4470	530648	533235	531986	NEUTRAL	1.0000	0.0000	0.0000
4471	530714	533309	532100	NEUTRAL	1.0000	0.0000	0.0000
4472	530795	533366	532160	NEUTRAL	1.0000	0.0000	0.0000
4473	530869	533498	532268	NEUTRAL	1.0000	0.0000	0.0000
4474	531038	534492	532412	NEUTRAL	1.0000	0.0000	0.0000
4475	531458	534678	532568	NEUTRAL	1.0000	0.0000	0.0000
4476	531521	534744	532982	NEUTRAL	1.0000	0.0000	0.0000
4477	531620	534842	533028	NEUTRAL	1.0000	0.0000	0.0000
4478	531794	534903	533123	NEUTRAL	1.0000	0.0000	0.0000
4479	531881	534996	533176	NEUTRAL	1.0000	0.0000	0.0000
4480	531986	535086	533235	NEUTRAL	1.0000	0.0000	0.0000
4481	532100	535188	533309	NEUTRAL	1.0000	0.0000	0.0000
4482	532160	535314	533366	NEUTRAL	1.0000	0.0000	0.0000
4483	532268	535551	533498	NEUTRAL	1.0000	0.0000	0.0000
4484	532412	535622	534492	NEUTRAL	1.0000	0.0000	0.0000
4485	532568	535724	534678	NEUTRAL	1.0000	0.0000	0.0000
4486	532982	535793	534744	NEUTRAL	1.0000	0.0000	0.0000
4487	533028	535869	534842	NEUTRAL	1.0000	0.0000	0.0000
4488	533123	535932	534903	NEUTRAL	1.0000	0.0000	0.0000
4489	533176	536028	534996	NEUTRAL	1.0000	0.0000	0.0000
4490	533235	536079	535086	NEUTRAL	1.0000	0.0000	0.0000
4491	533309	536168	535188	NEUTRAL	1.0000	0.0000	0.0000
4492	533366	536226	535314	NEUTRAL	1.0000	0.0000	0.0000
4493	533498	536713	535551	NEUTRAL	1.0000	0.0000	0.0000
4494	534492	536820	535622	NEUTRAL	1.0000	0.0000	0.0000
4495	534678	536877	535724	NEUTRAL	1.0000	0.0000	0.0000
4496	534744	536947	535793	NEUTRAL	1.0000	0.0000	0.0000
4497	534842	537004	535869	NEUTRAL	1.0000	0.0000	0.0000
4498	534903	537072	535932	NEUTRAL	1.0000	0.0000	0.0000
4499	534996	537127	536028	NEUTRAL	1.0000	0.0000	0.0000
4500	535086	537250	536079	NEUTRAL	1.0000	0.0000	0.0000
4501	535188	537326	536168	NEUTRAL	1.0000	0.0000	0.0000
4502	535314	537394	536226	NEUTRAL	1.0000	0.0000	0.0000
4503	535551	537451	536713	NEUTRAL	1.0000	0.0000	0.0000
4504	535622	537797	536820	NEUTRAL	1.0000	0.0000	0.0000
4505	535724	537911	536877	NEUTRAL	1.0000	0.0000	0.0000
4506	535793	538010	536947	NEUTRAL	1.0000	0.0000	0.0000
4507	535869	538077	537004	NEUTRAL	1.0000	0.0000	0.0000
4508	535932	538184	537072	NEUTRAL	1.0000	0.0000	0.0000
4509	536028	538316	537127	NEUTRAL	1.0000	0.0000	0.0000
4510	536079	538409	537250	NEUTRAL	1.0000	0.0000	0.0000
4511	536168	538508	537326	NEUTRAL	1.0000	0.0000	0.0000
4512	536226	538574	537394	NEUTRAL	1.0000	0.0000	0.0000
4513	536713	538673	537451	NEUTRAL	0.9837	0.0010	0.0152
4514	536820	538766	537797	NEUTRAL	0.9755	0.0008	0.0237
4515	536877	538823	537911	NEUTRAL	0.9991	0.0001	0.0009
4516	536947	538898	538010	NEUTRAL	0.9556	0.0067	0.0377
4517	537004	539015	538077	NEUTRAL	0.9960	0.0005	0.0035
4518	537072	539093	538184	NEUTRAL	0.9983	0.0001	0.0015
4519	537127	539192	538316	NEUTRAL	0.9999	0.0000	0.0001
4520	537250	539241	538409	NEUTRAL	0.9994	0.0000	0.0005
4521	537326	539298	538508	NEUTRAL	0.9925	0.0000	0.0074
4522	537394	539383	538574	NEUTRAL	0.9992	0.0000	0.0008
4523	537451	539438	538673	NEUTRAL	0.9998	0.0000	0.0002
4524	537797	539485	538766	NEUTRAL	1.0000	0.0000	0.0000
4525	537911	539564	538823	NEUTRAL	0.9999	0.0000	0.0001
4526	538010	539610	538898	NEUTRAL	1.0000	0.0000	0.0000
4527	538077	539684	539015	NEUTRAL	1.0000	0.0000	0.0000
4528	538184	539727	539093	NEUTRAL	1.0000	0.0000	0.0000
4529	538316	539804	539192	NEUTRAL	1.0000	0.0000	0.0000
4530	538409	539882	539241	NEUTRAL	1.0000	0.0000	0.0000
4531	538508	539952	539298	NEUTRAL	0.9999	0.0000	0.0001
4532	538574	540620	539383	NEUTRAL	0.9998	0.0000	0.0002
4533	538673	541055	539438	NEUTRAL	1.0000	0.0000	0.0000
4534	538766	541771	539485	NEUTRAL	1.0000	0.0000	0.0000
4535	538823	541913	539564	NEUTRAL	1.0000	0.0000	0.0000
4536	538898	541976	539610	NEUTRAL	1.0000	0.0000	0.0000
4537	539015	542417	539684	NEUTRAL	1.0000	0.0000	0.0000
4538	539093	542801	539727	NEUTRAL	1.0000	0.0000	0.0000
4539	539192	542930	539804	NEUTRAL	1.0000	0.0000	0.0000
4540	539241	543077	539882	NEUTRAL	1.0000	0.0000	0.0000
4541	539298	543181	539952	NEUTRAL	1.0000	0.0000	0.0000
4542	539383	543425	540620	NEUTRAL	1.0000	0.0000	0.0000
4543	539438	543660	541055	NEUTRAL	1.0000	0.0000	0.0000
4544	539485	543940	541771	NEUTRAL	1.0000	0.0000	0.0000
4545	539564	544082	541913	NEUTRAL	1.0000	0.0000	0.0000
4546	539610	544286	541976	NEUTRAL	1.0000	0.0000	0.0000
4547	539684	544454	542417	NEUTRAL	1.0000	0.0000	0.0000
4548	539727	544699	542801	NEUTRAL	1.0000	0.0000	0.0000
4549	539804	544877	542930	NEUTRAL	1.0000	0.0000	0.0000
4550	539882	545150	543077	NEUTRAL	1.0000	0.0000	0.0000
4551	539952	545373	543181	NEUTRAL	1.0000	0.0000	0.0000
4552	540620	545545	543425	NEUTRAL	1.0000	0.0000	0.0000
4553	541055	545775	543660	NEUTRAL	1.0000	0.0000	0.0000
4554	541771	546179	543940	NEUTRAL	1.0000	0.0000	0.0000
4555	541913	546484	544082	NEUTRAL	1.0000	0.0000	0.0000
4556	541976	546703	544286	NEUTRAL	1.0000	0.0000	0.0000
4557	542417	546932	544454	NEUTRAL	1.0000	0.0000	0.0000
4558	542801	547124	544699	NEUTRAL	1.0000	0.0000	0.0000
4559	542930	547326	544877	NEUTRAL	1.0000	0.0000	0.0000
4560	543077	548057	545150	NEUTRAL	1.0000	0.0000	0.0000
4561	543181	548715	545373	NEUTRAL	1.0000	0.0000	0.0000
4562	543425	549667	545545	NEUTRAL	1.0000	0.0000	0.0000
4563	543660	550304	545775	NEUTRAL	1.0000	0.0000	0.0000
4564	543940	550766	546179	NEUTRAL	1.0000	0.0000	0.0000
4565	544082	551175	546484	NEUTRAL	1.0000	0.0000	0.0000
4566	544286	551493	546703	NEUTRAL	1.0000	0.0000	0.0000
4567	544454	551657	546932	NEUTRAL	1.0000	0.0000	0.0000
4568	544699	551855	547124	NEUTRAL	1.0000	0.0000	0.0000
4569	544877	552145	547326	NEUTRAL	1.0000	0.0000	0.0000
4570	545150	552374	548057	NEUTRAL	1.0000	0.0000	0.0000
4571	545373	552482	548715	NEUTRAL	1.0000	0.0000	0.0000
4572	545545	552646	549667	NEUTRAL	1.0000	0.0000	0.0000
4573	545775	552997	550304	NEUTRAL	1.0000	0.0000	0.0000
4574	546179	553243	550766	NEUTRAL	1.0000	0.0000	0.0000
4575	546484	553522	551175	NEUTRAL	1.0000	0.0000	0.0000
4576	546703	553748	551493	NEUTRAL	1.0000	0.0000	0.0000
4577	546932	554150	551657	NEUTRAL	1.0000	0.0000	0.0000
4578	547124	554311	551855	NEUTRAL	1.0000	0.0000	0.0000
4579	547326	554489	552145	NEUTRAL	1.0000	0.0000	0.0000
4580	548057	554802	552374	NEUTRAL	1.0000	0.0000	0.0000
4581	548715	555066	552482	NEUTRAL	1.0000	0.0000	0.0000
4582	549667	555210	552646	NEUTRAL	1.0000	0.0000	0.0000
4583	550304	555510	552997	NEUTRAL	1.0000	0.0000	0.0000
4584	550766	555723	553243	NEUTRAL	1.0000	0.0000	0.0000
4585	551175	555975	553522	NEUTRAL	1.0000	0.0000	0.0000
4586	551493	556214	553748	NEUTRAL	1.0000	0.0000	0.0000
4587	551657	556343	554150	NEUTRAL	1.0000	0.0000	0.0000
4588	551855	556595	554311	NEUTRAL	1.0000	0.0000	0.0000
4589	552145	556745	554489	NEUTRAL	1.0000	0.0000	0.0000
4590	552374	556868	554802	NEUTRAL	1.0000	0.0000	0.0000
4591	552482	557057	555066	NEUTRAL	1.0000	0.0000	0.0000
4592	552646	557171	555210	NEUTRAL	1.0000	0.0000	0.0000
4593	552997	557342	555510	NEUTRAL	1.0000	0.0000	0.0000
4594	553243	557548	555723	NEUTRAL	1.0000	0.0000	0.0000
4595	553522	558026	555975	NEUTRAL	1.0000	0.0000	0.0000
4596	553748	558217	556214	NEUTRAL	1.0000	0.0000	0.0000
4597	554150	558362	556343	NEUTRAL	1.0000	0.0000	0.0000
4598	554311	558593	556595	NEUTRAL	1.0000	0.0000	0.0000
4599	554489	558770	556745	NEUTRAL	1.0000	0.0000	0.0000
4600	554802	559100	556868	NEUTRAL	1.0000	0.0000	0.0000
4601	555066	559214	557057	NEUTRAL	1.0000	0.0000	0.0000
4602	555210	559436	557171	NEUTRAL	1.0000	0.0000	0.0000
4603	555510	559550	557342	NEUTRAL	1.0000	0.0000	0.0000
4604	555723	559813	557548	NEUTRAL	1.0000	0.0000	0.0000
4605	555975	560105	558026	NEUTRAL	1.0000	0.0000	0.0000
4606	556214	560294	558217	NEUTRAL	1.0000	0.0000	0.0000
4607	556343	560687	558362	NEUTRAL	1.0000	0.0000	0.0000
4608	556595	560900	558593	NEUTRAL	1.0000	0.0000	0.0000
4609	556745	561280	558770	NEUTRAL	1.0000	0.0000	0.0000
4610	556868	561748	559100	NEUTRAL	1.0000	0.0000	0.0000
4611	557057	562171	559214	NEUTRAL	1.0000	0.0000	0.0000
4612	557171	562724	559436	NEUTRAL	1.0000	0.0000	0.0000
4613	557342	563227	559550	NEUTRAL	1.0000	0.0000	0.0000
4614	557548	563477	559813	NEUTRAL	1.0000	0.0000	0.0000
4615	558026	563633	560105	NEUTRAL	1.0000	0.0000	0.0000
4616	558217	564092	560294	NEUTRAL	1.0000	0.0000	0.0000
4617	558362	564710	560687	NEUTRAL	1.0000	0.0000	0.0000
4618	558593	565040	560900	NEUTRAL	1.0000	0.0000	0.0000
4619	558770	565446	561280	NEUTRAL	1.0000	0.0000	0.0000
4620	559100	565936	561748	NEUTRAL	1.0000	0.0000	0.0000
4621	559214	566247	562171	NEUTRAL	1.0000	0.0000	0.0000
4622	559436	566363	562724	NEUTRAL	1.0000	0.0000	0.0000
4623	559550	566626	563227	NEUTRAL	1.0000	0.0000	0.0000
4624	559813	566900	563477	NEUTRAL	1.0000	0.0000	0.0000
4625	560105	567080	563633	NEUTRAL	1.0000	0.0000	0.0000
4626	560294	567270	564092	NEUTRAL	1.0000	0.0000	0.0000
4627	560687	567538	564710	NEUTRAL	1.0000	0.0000	0.0000
4628	560900	568109	565040	NEUTRAL	1.0000	0.0000	0.0000
4629	561280	568233	565446	NEUTRAL	1.0000	0.0000	0.0000
4630	561748	568749	565936	NEUTRAL	1.0000	0.0000	0.0000
4631	562171	568816	566247	NEUTRAL	1.0000	0.0000	0.0000
4632	562724	568889	566363	NEUTRAL	1.0000	0.0000	0.0000
4633	563227	568955	566626	NEUTRAL	1.0000	0.0000	0.0000
4634	563477	568998	566900	NEUTRAL	1.0000	0.0000	0.0000
4635	563633	569045	567080	NEUTRAL	1.0000	0.0000	0.0000
4636	564092	569111	567270	NEUTRAL	1.0000	0.0000	0.0000
4637	564710	569168	567538	NEUTRAL	1.0000	0.0000	0.0000
4638	565040	569211	568109	NEUTRAL	1.0000	0.0000	0.0000
4639	565446	569303	568233	NEUTRAL	1.0000	0.0000	0.0000
4640	565936	569347	568749	NEUTRAL	1.0000	0.0000	0.0000
4641	566247	569387	568816	NEUTRAL	1.0000	0.0000	0.0000
4642	566363	569441	568889	NEUTRAL	1.0000	0.0000	0.0000
4643	566626	569525	568955	NEUTRAL	1.0000	0.0000	0.0000
4644	566900	569665	568998	NEUTRAL	1.0000	0.0000	0.0000
4645	567080	569759	569045	NEUTRAL	1.0000	0.0000	0.0000
4646	567270	569800	569111	NEUTRAL	1.0000	0.0000	0.0000
4647	567538	569854	569168	NEUTRAL	1.0000	0.0000	0.0000
4648	568109	569932	569211	NEUTRAL	1.0000	0.0000	0.0000
4649	568233	570023	569303	NEUTRAL	1.0000	0.0000	0.0000
4650	568749	570069	569347	NEUTRAL	1.0000	0.0000	0.0000
4651	568816	570145	569387	NEUTRAL	1.0000	0.0000	0.0000
4652	568889	570293	569441	NEUTRAL	1.0000	0.0000	0.0000
4653	568955	570354	569525	NEUTRAL	1.0000	0.0000	0.0000
4654	568998	570414	569665	NEUTRAL	1.0000	0.0000	0.0000
4655	569045	570480	569759	NEUTRAL	1.0000	0.0000	0.0000
4656	569111	570573	569800	NEUTRAL	1.0000	0.0000	0.0000
4657	569168	570645	569854	NEUTRAL	1.0000	0.0000	0.0000
4658	569211	570726	569932	NEUTRAL	1.0000	0.0000	0.0000
4659	569303	570789	570023	NEUTRAL	0.9984	0.0003	0.0013
4660	569347	570870	570069	NEUTRAL	0.9996	0.0001	0.0003
4661	569387	570942	570145	NEUTRAL	0.9985	0.0002	0.0013
4662	569441	571035	570293	NEUTRAL	0.9964	0.0005	0.0031
4663	569525	571127	570354	NEUTRAL	1.0000	0.0000	0.0000
4664	569665	571239	570414	NEUTRAL	1.0000	0.0000	0.0000
4665	569759	571332	570480	NEUTRAL	1.0000	0.0000	0.0000
4666	569800	571404	570573	NEUTRAL	0.9999	0.0000	0.0001
4667	569854	571491	570645	NEUTRAL	1.0000	0.0000	0.0000
4668	569932	571517	570726	NEUTRAL	1.0000	0.0000	0.0000
4669	570023	571541	570789	NEUTRAL	1.0000	0.0000	0.0000
4670	570069	571563	570870	NEUTRAL	1.0000	0.0000	0.0000
4671	570145	571623	570942	NEUTRAL	1.0000	0.0000	0.0000
4672	570293	571701	571035	NEUTRAL	1.0000	0.0000	0.0000
4673	570354	571821	571127	NEUTRAL	1.0000	0.0000	0.0000
4674	570414	571899	571239	NEUTRAL	1.0000	0.0000	0.0000
4675	570480	571959	571332	NEUTRAL	1.0000	0.0000	0.0000
4676	570573	572070	571404	NEUTRAL	1.0000	0.0000	0.0000
4677	570645	572142	571491	NEUTRAL	1.0000	0.0000	0.0000
4678	570726	572238	571517	NEUTRAL	1.0000	0.0000	0.0000
4679	570789	572343	571541	NEUTRAL	1.0000	0.0000	0.0000
4680	570870	572415	571563	NEUTRAL	1.0000	0.0000	0.0000
4681	570942	572478	571623	NEUTRAL	1.0000	0.0000	0.0000
4682	571035	572538	571701	NEUTRAL	1.0000	0.0000	0.0000
4683	571127	572637	571821	NEUTRAL	1.0000	0.0000	0.0000
4684	571239	572697	571899	NEUTRAL	0.9999	0.0000	0.0001
4685	571332	572775	571959	NEUTRAL	0.9996	0.0000	0.0004
4686	571404	572865	572070	NEUTRAL	0.9970	0.0000	0.0029
4687	571491	572942	572142	NEUTRAL	0.9909	0.0001	0.0090
4688	571517	573030	572238	NEUTRAL	0.9965	0.0000	0.0034
4689	571541	573111	572343	NEUTRAL	0.9999	0.0000	0.0001
4690	571563	573195	572415	NEUTRAL	1.0000	0.0000	0.0000
4691	571623	573300	572478	NEUTRAL	1.0000	0.0000	0.0000
4692	571701	573408	572538	NEUTRAL	1.0000	0.0000	0.0000
4693	571821	573716	572637	NEUTRAL	1.0000	0.0000	0.0000
4694	571899	573800	572697	NEUTRAL	1.0000	0.0000	0.0000
4695	571959	573854	572775	NEUTRAL	0.9999	0.0000	0.0001
4696	572070	573910	572865	NEUTRAL	1.0000	0.0000	0.0000
4697	572142	573983	572942	NEUTRAL	0.9999	0.0000	0.0001
4698	572238	574040	573030	NEUTRAL	1.0000	0.0000	0.0000
4699	572343	574192	573111	NEUTRAL	1.0000	0.0000	0.0000
4700	572415	574392	573195	NEUTRAL	1.0000	0.0000	0.0000
4701	572478	574512	573300	NEUTRAL	1.0000	0.0000	0.0000
4702	572538	574675	573408	NEUTRAL	1.0000	0.0000	0.0000
4703	572637	574726	573716	NEUTRAL	1.0000	0.0000	0.0000
4704	572697	574846	573800	NEUTRAL	1.0000	0.0000	0.0000
4705	572775	574921	573854	NEUTRAL	1.0000	0.0000	0.0000
4706	572865	575008	573910	NEUTRAL	1.0000	0.0000	0.0000
4707	572942	575050	573983	NEUTRAL	1.0000	0.0000	0.0000
4708	573030	575143	574040	NEUTRAL	1.0000	0.0000	0.0000
4709	573111	575197	574192	NEUTRAL	1.0000	0.0000	0.0000
4710	573195	575320	574392	NEUTRAL	1.0000	0.0000	0.0000
4711	573300	575410	574512	NEUTRAL	1.0000	0.0000	0.0000
4712	573408	575500	574675	NEUTRAL	1.0000	0.0000	0.0000
4713	573716	575560	574726	NEUTRAL	1.0000	0.0000	0.0000
4714	573800	575662	574846	NEUTRAL	1.0000	0.0000	0.0000
4715	573854	575746	574921	NEUTRAL	1.0000	0.0000	0.0000
4716	573910	575860	575008	NEUTRAL	1.0000	0.0000	0.0000
4717	573983	575950	575050	NEUTRAL	1.0000	0.0000	0.0000
4718	574040	576010	575143	NEUTRAL	1.0000	0.0000	0.0000
4719	574192	576079	575197	NEUTRAL	1.0000	0.0000	0.0000
4720	574392	576130	575320	NEUTRAL	1.0000	0.0000	0.0000
4721	574512	576208	575410	NEUTRAL	1.0000	0.0000	0.0000
4722	574675	576337	575500	NEUTRAL	1.0000	0.0000	0.0000
4723	574726	576446	575560	NEUTRAL	1.0000	0.0000	0.0000
4724	574846	576492	575662	NEUTRAL	1.0000	0.0000	0.0000
4725	574921	576536	575746	NEUTRAL	1.0000	0.0000	0.0000
4726	575008	576561	575860	NEUTRAL	1.0000	0.0000	0.0000
4727	575050	576623	575950	NEUTRAL	1.0000	0.0000	0.0000
4728	575143	576680	576010	NEUTRAL	1.0000	0.0000	0.0000
4729	575197	576728	576079	NEUTRAL	1.0000	0.0000	0.0000
4730	575320	576789	576130	NEUTRAL	1.0000	0.0000	0.0000
4731	575410	576953	576208	NEUTRAL	1.0000	0.0000	0.0000
4732	575500	576992	576337	NEUTRAL	1.0000	0.0000	0.0000
4733	575560	577034	576446	NEUTRAL	1.0000	0.0000	0.0000
4734	575662	577076	576492	NEUTRAL	1.0000	0.0000	0.0000
4735	575746	577130	576536	NEUTRAL	1.0000	0.0000	0.0000
4736	575860	577184	576561	NEUTRAL	1.0000	0.0000	0.0000
4737	575950	577247	576623	NEUTRAL	1.0000	0.0000	0.0000
4738	576010	577322	576680	NEUTRAL	1.0000	0.0000	0.0000
4739	576079	577436	576728	NEUTRAL	0.9999	0.0000	0.0001
4740	576130	577535	576789	NEUTRAL	0.9999	0.0000	0.0001
4741	576208	577614	576953	NEUTRAL	1.0000	0.0000	0.0000
4742	576337	577648	576992	NEUTRAL	0.9943	0.0003	0.0054
4743	576446	577709	577034	NEUTRAL	0.9992	0.0000	0.0008
4744	576492	577768	577076	NEUTRAL	0.9999	0.0000	0.0001
4745	576536	577827	577130	NEUTRAL	1.0000	0.0000	0.0000
4746	576561	577881	577184	NEUTRAL	0.9999	0.0000	0.0001
4747	576623	577926	577247	NEUTRAL	1.0000	0.0000	0.0000
4748	576680	577973	577322	NEUTRAL	0.9999	0.0000	0.0001
4749	576728	578031	577436	NEUTRAL	0.9776	0.0043	0.0181
4750	576789	578086	577535	NEUTRAL	0.9941	0.0010	0.0049
4751	576953	578162	577614	NEUTRAL	0.9999	0.0000	0.0001
4752	576992	578210	577648	NEUTRAL	0.9996	0.0001	0.0003
4753	577034	578273	577709	NEUTRAL	0.9989	0.0003	0.0007
4754	577076	578331	577768	NEUTRAL	0.9997	0.0001	0.0003
4755	577130	578564	577827	NEUTRAL	0.9995	0.0001	0.0004
4756	577184	578613	577881	NEUTRAL	0.9997	0.0001	0.0002
4757	577247	578648	577926	NEUTRAL	0.9990	0.0002	0.0008
4758	577322	578681	577973	NEUTRAL	0.9997	0.0001	0.0003
4759	577436	578707	578031	NEUTRAL	0.9999	0.0000	0.0000
4760	577535	578748	578086	NEUTRAL	0.9998	0.0000	0.0001
4761	577614	578792	578162	NEUTRAL	1.0000	0.0000	0.0000
4762	577648	578825	578210	NEUTRAL	1.0000	0.0000	0.0000
4763	577709	578888	578273	NEUTRAL	1.0000	0.0000	0.0000
4764	577768	578945	578331	NEUTRAL	0.9999	0.0000	0.0001
4765	577827	579006	578564	NEUTRAL	1.0000	0.0000	0.0000
4766	577881	579039	578613	NEUTRAL	0.9996	0.0000	0.0003
4767	577926	579089	578648	NEUTRAL	0.9955	0.0011	0.0034
4768	577973	579157	578681	NEUTRAL	0.9983	0.0002	0.0015
4769	578031	579201	578707	NEUTRAL	0.9995	0.0000	0.0004
4770	578086	580053	578748	NEUTRAL	1.0000	0.0000	0.0000
4771	578162	580131	578792	NEUTRAL	1.0000	0.0000	0.0000
4772	578210	582437	578825	NEUTRAL	1.0000	0.0000	0.0000
4773	578273	582479	578888	NEUTRAL	1.0000	0.0000	0.0000
4774	578331	582543	578945	NEUTRAL	1.0000	0.0000	0.0000
4775	578564	582608	579006	NEUTRAL	1.0000	0.0000	0.0000
4776	578613	582681	579039	NEUTRAL	1.0000	0.0000	0.0000
4777	578648	582748	579089	NEUTRAL	1.0000	0.0000	0.0000
4778	578681	582794	579157	NEUTRAL	1.0000	0.0000	0.0000
4779	578707	582863	579201	NEUTRAL	1.0000	0.0000	0.0000
4780	578748	582943	580053	NEUTRAL	1.0000	0.0000	0.0000
4781	578792	582997	580131	NEUTRAL	1.0000	0.0000	0.0000
4782	578825	583044	582437	NEUTRAL	1.0000	0.0000	0.0000
4783	578888	583079	582479	NEUTRAL	1.0000	0.0000	0.0000
4784	578945	583107	582543	NEUTRAL	1.0000	0.0000	0.0000
4785	579006	583166	582608	NEUTRAL	1.0000	0.0000	0.0000
4786	579039	583224	582681	NEUTRAL	1.0000	0.0000	0.0000
4787	579089	583258	582748	NEUTRAL	1.0000	0.0000	0.0000
4788	579157	583283	582794	NEUTRAL	1.0000	0.0000	0.0000
4789	579201	583316	582863	NEUTRAL	1.0000	0.0000	0.0000
4790	580053	583379	582943	NEUTRAL	1.0000	0.0000	0.0000
4791	580131	583433	582997	NEUTRAL	1.0000	0.0000	0.0000
4792	582437	583494	583044	NEUTRAL	1.0000	0.0000	0.0000
4793	582479	583706	583079	NEUTRAL	1.0000	0.0000	0.0000
4794	582543	583793	583107	NEUTRAL	1.0000	0.0000	0.0000
4795	582608	583931	583166	NEUTRAL	1.0000	0.0000	0.0000
4796	582681	583974	583224	NEUTRAL	1.0000	0.0000	0.0000
4797	582748	584018	583258	NEUTRAL	1.0000	0.0000	0.0000
4798	582794	584099	583283	NEUTRAL	1.0000	0.0000	0.0000
4799	582863	584511	583316	NEUTRAL	1.0000	0.0000	0.0000
4800	582943	584562	583379	NEUTRAL	1.0000	0.0000	0.0000
4801	582997	584630	583433	NEUTRAL	1.0000	0.0000	0.0000
4802	583044	584678	583494	NEUTRAL	1.0000	0.0000	0.0000
4803	583079	584753	583706	NEUTRAL	1.0000	0.0000	0.0000
4804	583107	584805	583793	NEUTRAL	1.0000	0.0000	0.0000
4805	583166	584885	583931	NEUTRAL	1.0000	0.0000	0.0000
4806	583224	584954	583974	NEUTRAL	1.0000	0.0000	0.0000
4807	583258	585023	584018	NEUTRAL	1.0000	0.0000	0.0000
4808	583283	585054	584099	NEUTRAL	1.0000	0.0000	0.0000
4809	583316	585100	584511	NEUTRAL	1.0000	0.0000	0.0000
4810	583379	585157	584562	NEUTRAL	1.0000	0.0000	0.0000
4811	583433	585188	584630	NEUTRAL	1.0000	0.0000	0.0000
4812	583494	585221	584678	NEUTRAL	1.0000	0.0000	0.0000
4813	583706	585275	584753	NEUTRAL	1.0000	0.0000	0.0000
4814	583793	585315	584805	NEUTRAL	1.0000	0.0000	0.0000
4815	583931	585368	584885	NEUTRAL	1.0000	0.0000	0.0000
4816	583974	585414	584954	NEUTRAL	0.9999	0.0000	0.0000
4817	584018	585461	585023	NEUTRAL	1.0000	0.0000	0.0000
4818	584099	585511	585054	NEUTRAL	1.0000	0.0000	0.0000
4819	584511	586080	585100	NEUTRAL	1.0000	0.0000	0.0000
4820	584562	586299	585157	NEUTRAL	1.0000	0.0000	0.0000
4821	584630	586467	585188	NEUTRAL	1.0000	0.0000	0.0000
4822	584678	586629	585221	NEUTRAL	1.0000	0.0000	0.0000
4823	584753	586859	585275	NEUTRAL	1.0000	0.0000	0.0000
4824	584805	587089	585315	NEUTRAL	1.0000	0.0000	0.0000
4825	584885	587187	585368	NEUTRAL	1.0000	0.0000	0.0000
4826	584954	587268	585414	NEUTRAL	1.0000	0.0000	0.0000
4827	585023	587313	585461	NEUTRAL	1.0000	0.0000	0.0000
4828	585054	587398	585511	NEUTRAL	1.0000	0.0000	0.0000
4829	585100	587452	586080	NEUTRAL	1.0000	0.0000	0.0000
4830	585157	587522	586299	NEUTRAL	1.0000	0.0000	0.0000
4831	585188	587613	586467	NEUTRAL	1.0000	0.0000	0.0000
4832	585221	587683	586629	NEUTRAL	1.0000	0.0000	0.0000
4833	585275	587770	586859	NEUTRAL	1.0000	0.0000	0.0000
4834	585315	588071	587089	NEUTRAL	1.0000	0.0000	0.0000
4835	585368	588144	587187	NEUTRAL	1.0000	0.0000	0.0000
4836	585414	588218	587268	NEUTRAL	1.0000	0.0000	0.0000
4837	585461	588329	587313	NEUTRAL	1.0000	0.0000	0.0000
4838	585511	588431	587398	NEUTRAL	1.0000	0.0000	0.0000
4839	586080	588527	587452	NEUTRAL	1.0000	0.0000	0.0000
4840	586299	588617	587522	NEUTRAL	1.0000	0.0000	0.0000
4841	586467	588737	587613	NEUTRAL	1.0000	0.0000	0.0000
4842	586629	588794	587683	NEUTRAL	1.0000	0.0000	0.0000
4843	586859	588971	587770	NEUTRAL	1.0000	0.0000	0.0000
4844	587089	589045	588071	NEUTRAL	0.9999	0.0000	0.0001
4845	587187	589097	588144	NEUTRAL	0.9993	0.0001	0.0005
4846	587268	589169	588218	NEUTRAL	1.0000	0.0000	0.0000
4847	587313	589217	588329	NEUTRAL	0.9998	0.0000	0.0002
4848	587398	589280	588431	NEUTRAL	1.0000	0.0000	0.0000
4849	587452	589334	588527	NEUTRAL	1.0000	0.0000	0.0000
4850	587522	589400	588617	NEUTRAL	0.9999	0.0000	0.0001
4851	587613	589448	588737	NEUTRAL	0.9993	0.0002	0.0005
4852	587683	589496	588794	NEUTRAL	0.9999	0.0000	0.0001
4853	587770	589547	588971	NEUTRAL	0.9988	0.0004	0.0008
4854	588071	589595	589045	NEUTRAL	0.9986	0.0005	0.0009
4855	588144	589637	589097	NEUTRAL	0.9975	0.0008	0.0018
4856	588218	589743	589169	NEUTRAL	0.9988	0.0003	0.0009
4857	588329	589786	589217	NEUTRAL	0.9868	0.0033	0.0099
4858	588431	589830	589280	NEUTRAL	0.9894	0.0024	0.0082
